order_id,order_date,customer_id,customer_city,channel,category,product_name,quantity,unit_price,unit_cost,discount_pct,payment_method,returned
703658,2024-09-17,C100347,Lahore,Store,Accessories,Baseball Cap,2,930,560,0,Wallet,No
703454,2023-07-26,C100680,Lahore,Store,T-Shirts,Graphic Print Tee,1,1590,930,15,Wallet,No
705129,2024-07-19,C101597,,Online,T-Shirts,Classic Cotton Tee,3,1250,700,0,Card,No
703728,2025-06-12,C102042,Islamabad,Online,T-Shirts,Polo Shirt,2,2150,1120,0,Card,No
701076,2024-06-25,C100258,Lahore,Online,Kurtas,Festive Kurta,1,4100,2240,0,COD,No
703446,2025-06-19,C101681,Multan,Store,Kurtas,Festive Kurta,1,4180,2330,0,Card,No
701074,2024-03-04,C102034,Lahore,Online,Dresses,Wrap Dress,1,3860,1840,10,COD,No
701417,2025-06-08,C100790,,Store,Accessories,Sunglasses,1,2140,1050,0,COD,No
701859,2023-08-07,C102116,Karachi,Store,Jeans,Ripped Jeans,1,3670,1930,0,Wallet,No
703343,2024-12-14,C101906,Karachi,Online,Jeans,High-Waist Jeans,2,4210,2370,20,COD,No
700579,2024-05-08,C100490,Rawalpindi,Online,T-Shirts,Oversized Tee,2,1880,1100,0,COD,No
704873,2025-02-23,C100502,Peshawar,Store,Accessories,Leather Belt,2,1260,680,10,Wallet,No
700015,2024-08-15,C101212,Islamabad,Online,Shoes,Boots,3,6780,4260,0,COD,No
700314,2025-04-01,C100537,Lahore,Store,Accessories,Sunglasses,2,2160,980,10,Wallet,No
704227,2024-03-14,C100386,Rawalpindi,Online,Jeans,Straight Leg Jeans,1,3410,1930,0,Card,No
703314,2024-07-31,C100697,,Store,Dresses,Maxi Dress,1,4640,2800,0,Card,No
701374,2024-12-25,C100992,,Online,Jackets,Denim Jacket,2,5830,2690,30,Wallet,Yes
702816,2025-02-09,C100801,Karachi,Online,Kurtas,Cotton Kurta,2,1990,1220,0,Bank Transfer,No
701371,2024-06-02,C100469,Islamabad,Store,Shoes,Boots,2,6250,3750,0,COD,Yes
704504,2024-10-03,C100819,Karachi,Online,Accessories,Sunglasses,1,2310,1320,0,COD,No
700685,2024-12-17,C101019,Karachi,Store,Jackets,Puffer Jacket,1,6900,3570,10,COD,No
701014,2024-06-06,C100627,Lahore,Store,Accessories,Baseball Cap,1,870,420,15,Card,No
700711,2024-09-28,C101483,Lahore,Online,T-Shirts,Classic Cotton Tee,2,1200,780,10,COD,No
703481,2025-02-08,C100556,Karachi,Online,Kurtas,Printed Kurta,2,2310,1350,10,Card,No
701688,2024-01-21,C101083,Multan,Online,T-Shirts,Graphic Print Tee,3,1610,1010,15,Card,No
703691,2023-07-30,C100412,,Online,Accessories,Leather Belt,1,1250,720,0,Bank Transfer,No
703798,2025-06-28,C101930,Rawalpindi,Online,T-Shirts,Graphic Print Tee,3,1480,680,0,Wallet,No
701994,2024-07-17,C101774,Islamabad,Store,Dresses,Summer Floral Dress,1,3400,2150,0,COD,No
700698,2023-12-30,C101597,Lahore,Store,shoes,Sneakers,2,4850,2530,10,Wallet,No
704398,2024-01-13,C101239,Lahore,Store,Dresses,Summer Floral Dress,1,3310,1700,0,Card,No
702665,2024-08-10,C100726,Lahore,Online,Dresses,Wrap Dress,2,4010,2010,0,Card,No
700746,2024-07-24,C100139,Lahore,Online,Dresses,Summer Floral Dress,1,3440,2090,0,Wallet,No
702823,2024-03-17,C100138,Faisalabad,Online,Jeans,Straight Leg Jeans,1,3100,1470,0,Card,No
700575,2023-12-31,C100181,Peshawar,Online,Jackets,Puffer Jacket,3,7250,3990,15,Bank Transfer,No
700050,2024-03-18,C101593,Karachi,Online,Dresses,Maxi Dress,1,4830,2690,0,Card,No
700022,2024-12-21,C100179,Faisalabad,Online,jackets,Hooded Jacket,1,4880,2480,30,Bank Transfer,No
703149,2023-10-30,C102068,Lahore,Store,Shoes,Sandals,2,2910,1370,10,Card,No
705179,2024-07-15,C101316,Islamabad,Online,Shoes,Sandals,1,2710,1720,0,Card,No
700725,2024-07-05,C100873,Karachi,Online,Shoes,Sneakers,1,4750,2900,10,COD,Yes
704954,2024-05-12,C100080,Rawalpindi,Online,T-Shirts,Graphic Print Tee,1,1450,790,0,Wallet,No
701715,2025-03-03,C100809,Sialkot,Online,Dresses,Maxi Dress,2,4790,3100,0,COD,No
702875,2025-03-09,C101715,Faisalabad,Store,Jeans,High-Waist Jeans,1,4050,1880,0,Wallet,No
700594,2024-05-14,C102155,Multan,Store,Kurtas,Festive Kurta,2,4430,2040,10,COD,Yes
704304,2024-05-03,C101701,Sialkot,Online,Kurtas,Cotton Kurta,1,1860,850,10,COD,No
704828,2023-09-26,C100688,Faisalabad,Store,T-Shirts,Graphic Print Tee,2,1550,850,0,COD,No
701147,2024-08-05,C101162,Multan,Store,Dresses,Maxi Dress,2,4610,2700,0,COD,No
704199,2024-08-06,C100352,Islamabad,Online,T-Shirts,Graphic Print Tee,1,1590,1030,0,Bank Transfer,No
701420,2024-11-09,C102038,Islamabad,Store,Accessories,Tote Bag,1,1720,1080,25,Wallet,No
700888,2024-08-29,C101859,Karachi,Online,Accessories,Sunglasses  ,2,2160,1020,0,Card,No
704745,2025-05-31,C100006,,Online,Dresses,Wrap Dress,3,4300,1940,20,Card,No
703254,2023-08-03,C100431,Faisalabad,Online,Dresses,Bodycon Dress,2,3700,2220,0,Card,No
702747,2024-10-01,C101117,Faisalabad,Online,Jeans,High-Waist Jeans,3,4120,2480,0,COD,No
701068,2024-07-01,C100942,Lahore,Store,T-Shirts,Polo Shirt,1,2150,990,15,COD,No
702742,2024-11-16,C100261,Multan,Online,Accessories,Sunglasses,1,2350,1470,10,COD,No
701406,2024-01-10,C101972,Faisalabad,Online,Jeans,Straight Leg Jeans,1,3190,2050,0,Wallet,No
701653,2024-10-31,C100541,Islamabad,Online,Shoes,Loafers,3,5040,2450,10,COD,No
703529,2023-09-11,C101685,Lahore,Online,Jeans,Ripped Jeans,1,4040,2230,0,Card,No
703986,2024-09-07,C101677,Karachi,Online,Dresses,Bodycon Dress,1,3860,2080,0,Wallet,No
701848,2024-09-07,C100063,Faisalabad,Store,Jeans,Ripped Jeans,1,3950,2120,10,Card,No
704547,2023-11-21,C100816,PESHAWAR,Online,T-Shirts,Classic Cotton Tee,2,1290,650,15,COD,No
704914,2023-10-29,C100894,Faisalabad,Online,Jeans,Slim Fit Jeans,1,3570,1990,0,Wallet,No
703799,2023-07-01,C100409,Sialkot,Store,Accessories,Baseball Cap,2,900,450,0,Wallet,No
700520,2024-04-29,C101572,Islamabad,Online,Dresses,Maxi Dress,1,4410,2410,10,COD,No
701850,2025-01-17,C102011,Karachi,Online,Shoes,Boots,1,6420,3350,0,Wallet,No
700213,2023-09-08,C100117,Rawalpindi,Online,Jeans,Slim Fit Jeans,1,3380,2030,15,COD,No
700024,2024-06-02,C101808,Karachi,Store,Dresses,Bodycon Dress,1,3730,1690,0,Wallet,No
704892,2024-10-30,C102099,Lahore,Online,Jackets,Hooded Jacket,1,5010,2810,0,Card,No
703475,2024-10-13,C100037,Karachi,Store,dresses,Wrap Dress,2,3830,2090,0,COD,No
700768,2025-06-13,C101284,Peshawar,Store,Shoes,Boots,1,6890,4150,0,Card,No
703701,2023-12-31,C100913,Sialkot,Online,Accessories,Sunglasses,3,2260,1070,25,COD,No
700573,2023-08-13,C101795,Karachi,Store,Dresses,Wrap Dress,1,4080,2290,0,Card,No
700330,2024-11-08,C101758,Peshawar,Online,Kurtas,Embroidered Kurta,3,2910,1530,15,Card,No
701718,2023-08-25,C100548,Faisalabad,Online,Kurtas,Festive Kurta,2,4420,2480,0,COD,No
701915,2024-04-14,C100121,Rawalpindi,Online,Shoes,Loafers,1,4970,2370,10,Wallet,Yes
701783,2024-01-23,C101216,Karachi,Online,Kurtas,Cotton Kurta,1,1870,1160,10,Bank Transfer,No
701100,2024-02-21,C102078,Karachi,Online,Jeans,Ripped Jeans,3,3840,1750,0,Wallet,No
700336,2024-03-18,C100078,Islamabad,Online,Jeans,Slim Fit Jeans,3,3690,2280,0,Card,No
702942,2023-09-07,C100791,Karachi,Online,T-Shirts,Graphic Print Tee,3,1600,740,10,Bank Transfer,No
704630,2024-01-02,C102136,Karachi,Online,Accessories,Leather Belt,2,1250,770,15,COD,No
704429,2024-06-12,C101472,Lahore,Store,Accessories,Leather Belt,1,1210,650,0,COD,No
704456,2025-02-23,C100157,Rawalpindi,Online,T-Shirts,Oversized Tee,1,1880,1000,0,COD,No
700653,2023-08-31,C102181,Sialkot,Store,Accessories,Leather Belt,1,1280,680,15,COD,No
703039,2024-08-03,C101511,Lahore,Online,Jeans,Slim Fit Jeans,1,3620,1930,0,Bank Transfer,No
704717,2025-06-16,C101827,Karachi,Store,T-Shirts,Polo Shirt,1,2380,1220,0,Card,Yes
701662,2023-07-11,C101165,Multan,Online,Jeans,High-Waist Jeans,2,4140,2170,15,COD,Yes
703177,2024-02-29,C101504,,Store,T-Shirts,Classic Cotton Tee,1,1290,700,0,COD,No
704330,2024-03-21,C101596,Lahore,Online,Jeans,High-Waist Jeans,3,4310,2430,0,COD,No
702174,2023-08-21,C101973,Karachi,Store,Kurtas,Printed Kurta,1,2440,1400,10,Wallet,No
701831,2024-12-01,C100652,Rawalpindi,Online,Jeans,Straight Leg Jeans,1,3320,1600,0,Card,No
704645,2024-12-28,C100042,Rawalpindi,Store,T-Shirts,Oversized Tee,3,1720,1000,0,Wallet,No
703530,2023-11-21,C101391,Multan,Online,Accessories,Sunglasses,1,2190,1270,10,,No
700664,2025-05-24,C101003,Lahore,Store,Kurtas,Printed Kurta,1,2460,1580,0,Card,No
700018,2024-10-02,C100269,Lahore,Online,Shoes,Sandals,1,2930,1550,10,Bank Transfer,No
702884,2025-06-02,C100718,Rawalpindi,Store,Kurtas,Embroidered Kurta,3,2980,1890,0,Bank Transfer,No
703048,2024-07-16,C100981,Faisalabad,Store,Dresses,Summer Floral Dress,1,3270,1700,0,COD,No
704146,2024-07-12,C100954,Sialkot,Store,Accessories,Baseball Cap,1,900,470,0,COD,No
700543,2023-11-08,C101365,Islamabad,Store,Jackets,Bomber Jacket,1,5590,2730,0,COD,No
701758,2024-06-02,C101028,Faisalabad,Store,Dresses,Summer Floral Dress,1,3170,1760,0,Card,No
702168,2024-05-17,C101850,Lahore,Store,Kurtas,Cotton Kurta,1,2010,960,10,Bank Transfer,No
701311,2024-07-15,C100150,Multan,Online,DRESSES,Wrap Dress,1,3990,2530,10,Wallet,No
702141,2023-08-01,C101312,Islamabad,Store,Kurtas,Printed Kurta,1,2420,1570,0,COD,No
702367,2024-10-12,C101797,Karachi,Store,Dresses,Bodycon Dress,2,3900,2490,10,COD,No
703198,2023-11-07,C100718,Rawalpindi,Store,Jackets,Hooded Jacket,1,4720,2980,20,Bank Transfer,No
703142,2023-12-29,C100849,Sialkot,Online,Jeans,High-Waist Jeans,1,4360,2730,20,Wallet,No
704211,2025-05-27,C101003,Lahore,Online,Jeans,Straight Leg Jeans,2,3430,1920,0,Wallet,No
701355,2023-10-15,C100030,Faisalabad,Online,Shoes,Sandals,1,2760,1240,0,COD,Yes
702537,2024-10-01,C100252,Karachi,Online,Accessories,Baseball Cap,1,910,460,0,Card,No
704920,2025-06-20,C100362,Lahore,Store,Accessories,Leather Belt,2,1150,530,15,Wallet,No
701800,2024-06-13,C101125,Islamabad,Store,Accessories,Sunglasses,1,2100,1300,0,Card,No
700289,2024-05-12,C100708,Karachi,Online,T-Shirts,Polo Shirt,3,2310,1330,0,COD,No
701613,2024-08-28,C100001,Karachi,Online,Accessories,Leather Belt,2,1170,750,10,Bank Transfer,No
701699,2025-06-04,C100819,Karachi,Store,Dresses,Maxi Dress,2,4550,2480,15,COD,No
702639,2024-06-03,C102127,Karachi,Online,Dresses,Wrap Dress,2,3870,2400,15,Bank Transfer,No
701447,2025-06-27,C101207,Karachi,Store,Shoes,Loafers,1,5030,3090,10,Card,No
701679,2023-08-15,C101142,Multan,Online,Dresses,Summer Floral Dress,1,3110,1810,0,Wallet,Yes
701398,2023-12-21,C100644,Islamabad,Online,Dresses,Summer Floral Dress,3,3160,1810,0,Card,Yes
701975,2024-04-07,C100949,Karachi,Store,Kurtas,Festive Kurta,1,4300,1990,0,COD,No
701091,2025-02-04,C101999,Islamabad,Store,jeans,Ripped Jeans,2,3920,2120,10,Card,No
705034,2024-06-29,C101245,,Online,Shoes,Sandals,1,2840,1300,0,COD,No
702845,2023-10-13,C100355,Islamabad,Online,Shoes,Sandals,1,2900,1650,15,Bank Transfer,No
704310,2025-02-03,C101207,Karachi,Online,Jeans,Straight Leg Jeans,1,3270,1710,15,COD,No
703648,2025-04-25,C101906,Karachi,Online,Accessories,Baseball Cap,1,950,430,0,COD,No
704581,2024-01-03,C102029,Islamabad,Store,Shoes,Loafers,1,5290,3350,0,Wallet,No
700411,2025-01-22,C101675,Peshawar,Online,Jeans,High-Waist Jeans,1,4370,2100,10,COD,No
705003,2024-01-27,C100409,Sialkot,Store,Dresses,Wrap Dress,1,4180,2540,0,COD,No
703397,2023-12-22,C102127,Karachi,Online,Jackets,Bomber Jacket,3,4980,3190,20,Bank Transfer,No
702648,2024-12-10,C101224,Lahore,Store,Jackets,Denim Jacket,1,5850,2780,20,COD,No
703288,2024-12-09,C101999,Islamabad,Online,Dresses,Maxi Dress,1,4560,2260,20,COD,No
704845,2025-02-27,C102156,Lahore,Online,Jackets,Puffer Jacket,2,7000,3550,10,COD,No
701232,2025-04-12,C100755,Lahore,Online,Tshirts,Polo Shirt,2,2150,1130,15,Card,Yes
701710,2024-04-10,C100111,Lahore,Store,Kurtas,Cotton Kurta,1,1830,910,10,Card,No
704991,2024-01-01,C101071,Islamabad,Online,Shoes,Boots,2,6200,3580,10,Card,No
702313,2024-11-10,C101387,Karachi,Online,Shoes,Sandals,2,2880,1630,0,Card,No
702150,2024-06-02,C101543,Lahore,Online,Kurtas,Festive Kurta,1,4080,2370,0,COD,No
703899,2025-05-21,C102099,Lahore,Online,Dresses,Summer Floral Dress,1,3370,1970,0,COD,Yes
701678,2025-03-10,C100017,Lahore,Online,T-Shirts,Classic Cotton Tee,2,1280,710,0,Card,No
701300,2024-12-19,C101964,Faisalabad,Store,Kurtas,Cotton Kurta,1,1890,940,25,COD,No
704692,2023-07-07,C101601,Lahore,Store,Kurtas,Festive Kurta,3,4090,2500,0,Bank Transfer,No
702514,2024-05-16,C100722,Lahore,Online,T-Shirts,Graphic Print Tee,1,1620,1040,20,COD,No
700174,2024-09-21,C100207,Rawalpindi,Store,Accessories,Baseball Cap,2,930,560,0,COD,No
700908,2023-07-22,C100388,Lahore,Online,Jeans,Ripped Jeans,2,3950,2150,0,,No
704795,2025-03-24,C101481,Lahore,Online,Jackets,Bomber Jacket,1,5610,2950,15,Wallet,No
701795,2023-10-03,C101586,Karachi,Online,Accessories,Baseball Cap,3,900,460,10,Bank Transfer,No
701332,2024-07-21,C101817,Karachi,Store,Jeans,Ripped Jeans,1,3810,2090,15,Wallet,Yes
702768,2024-09-04,C101895,Lahore,Store,Dresses,Summer Floral Dress,2,3080,1880,0,COD,No
701827,2024-04-10,C101019,Karachi,Store,Shoes,Sneakers,3,4740,2560,0,Wallet,No
704978,2024-02-08,C102000,Multan,Online,Accessories,Sunglasses,2,2210,1100,15,Card,No
701536,2025-01-26,C100210,Rawalpindi,Store,Jeans,Ripped Jeans,2,4070,1930,0,COD,No
705040,2024-08-28,C102028,Islamabad,Online,T-Shirts,Polo Shirt,2,2200,1000,10,COD,No
703869,2024-12-11,C101705,Sialkot,Store,Jeans,Straight Leg Jeans,2,3360,1860,20,COD,No
704041,2025-05-21,C100042,Rawalpindi,Online,Shoes,Sneakers,1,4620,2340,20,Card,No
700520,2024-04-29,C101572,Islamabad,Online,Kurtas,Cotton Kurta,3,1930,1150,15,COD,No
702369,2025-01-12,C101894,Karachi,Store,T-Shirts,Classic Cotton Tee,1,1150,670,15,Bank Transfer,Yes
700652,2025-04-02,C102065,Peshawar,Online,T-Shirts,Polo Shirt,1,2360,1390,10,Card,No
701299,2025-05-26,C100343,Islamabad,Store,Dresses,Wrap Dress,3,4030,2250,15,COD,No
702296,2025-02-22,C102193,Lahore,Store,Shoes,Sneakers,2,4420,2640,0,Bank Transfer,No
702926,2023-07-11,C100641,Faisalabad,Online,Jeans,Ripped Jeans,1,3750,1810,0,COD,No
705068,2023-12-23,C100206,Lahore,Online,Shoes,Boots,3,6430,4000,20,Bank Transfer,Yes
701409,2025-06-14,C100053,Rawalpindi,Online,Dresses,Maxi Dress,2,4600,2370,0,Bank Transfer,No
704314,2024-05-13,C102103,Peshawar,Store,Kurtas,Cotton Kurta,2,1870,1170,0,Wallet,Yes
702958,2024-02-01,C100107,Karachi,Store,Shoes,Sandals,1,2750,1360,0,Card,No
703679,2024-05-08,C100361,,Online,Kurtas,Printed Kurta,3,2570,1420,0,COD,No
705146,2024-01-18,C101646,Karachi,Online,Jackets,Puffer Jacket,1,6520,3190,0,COD,No
702869,2023-09-13,C101739,Faisalabad,Online,Shoes,Boots,1,6280,4050,15,Card,No
701564,2023-08-24,C100488,Islamabad,Online,Tshirts,Graphic Print Tee,2,1600,960,0,COD,No
704665,2023-12-12,C100888,Lahore,Online,T-Shirts,Oversized Tee,2,1750,1060,10,Card,No
702901,2025-05-10,C101484,Islamabad,Store,Shoes,Loafers,1,5170,2370,0,Card,No
701818,2024-09-19,C102146,Lahore,Store,Shoes,Sandals,1,2800,1530,0,Card,No
704890,2023-11-16,C101023,Islamabad,Online,Kurtas,Festive Kurta,2,4510,2320,20,Wallet,No
700556,2025-05-09,C101725,Lahore,Online,Accessories,Sunglasses,1,2270,1310,10,COD,No
702664,2023-10-26,C101113,Peshawar,Online,Jeans,Straight Leg Jeans,1,3390,1570,0,Card,No
702953,2023-11-16,C101995,Faisalabad,Online,Jeans,Slim Fit Jeans,2,3510,1660,20,Card,No
705100,2023-09-02,C101303,Lahore,Online,Kurtas,Embroidered Kurta,3,2710,1280,0,COD,No
700824,2024-08-28,C100032,Karachi,Store,Shoes,Sneakers,2,4710,3000,15,Wallet,No
704187,2024-10-24,C100902,Lahore,Store,Accessories,Baseball Cap,1,860,490,0,Bank Transfer,No
703991,2025-06-30,C100163,Lahore,Store,Accessories,Leather Belt,2,1200,650,0,Card,No
701935,2023-07-28,C100950,Islamabad,Store,Dresses,Summer Floral Dress,1,3440,2010,0,Card,No
704153,2024-12-11,C101859,Karachi,Online,Shoes,Boots,1,6820,3890,20,COD,No
701724,2024-05-21,C100278,Multan,Online,T-Shirts,Polo Shirt,1,2150,1180,0,Bank Transfer,No
704684,2025-06-20,C101047,Faisalabad,Online,Kurtas,Embroidered Kurta,1,2760,1250,0,Card,No
701607,2025-06-23,C101753,Faisalabad,Store,Kurtas,Cotton Kurta,2,1840,940,0,COD,No
701098,2024-05-09,C101632,Rawalpindi,Online,Jeans,Slim Fit Jeans,1,3510,2260,15,Card,Yes
700621,2023-08-08,C100311,Karachi,Store,Dresses,Summer Floral Dress,3,3340,1530,10,Wallet,No
703787,2023-11-30,C100240,Multan,Online,Jeans,Slim Fit Jeans,2,3760,2120,0,Bank Transfer,Yes
702091,2023-09-04,C100544,Lahore,Store,Dresses,Maxi Dress,1,4740,2940,0,COD,No
703780,2024-03-16,C100631,Multan,Store,Accessories,Leather Belt,1,1200,780,10,Bank Transfer,No
702740,2025-04-08,C101556,Peshawar,Online,Accessories,Baseball Cap,1,930,530,10,Card,No
702204,2025-05-08,C101279,Islamabad,Store,Shoes,Sandals,2,2850,1360,15,Wallet,No
701020,2023-12-18,C100257,Lahore,Online,Jackets,Hooded Jacket,2,5070,2650,30,COD,No
700626,2023-09-09,C101840,Lahore,Online,Accessories,Baseball Cap,1,860,540,0,COD,No
703823,2024-12-24,C100596,Rawalpindi,Store,Jeans,Straight Leg Jeans,3,3040,1860,25,Card,No
701047,2024-11-25,C100354,Karachi,Online,Jackets,Bomber Jacket,2,5560,3270,10,Bank Transfer,No
700024,2024-06-02,C101808,Karachi,Store,Kurtas,Embroidered Kurta,2,2930,1480,0,Wallet,No
704616,2024-03-10,C100996,Islamabad,Store,Kurtas,Printed Kurta,1,2430,1560,0,Card,No
704660,2025-04-02,C101975,Lahore,Store,Jeans,Straight Leg Jeans,1,3350,1610,15,Wallet,No
703963,2024-05-07,C100528,Faisalabad,Online,T-Shirts,Graphic Print Tee,3,1540,930,10,Card,No
704424,2023-11-18,C101211,Multan,Online,Jackets,Denim Jacket,1,5730,3440,20,COD,No
701517,2024-07-06,C101985,Peshawar,Store,Jeans,Straight Leg Jeans,2,3060,1500,0,COD,Yes
704175,2024-05-14,C101555,Faisalabad,Online,Accessories,Sunglasses,1,2180,1380,15,Wallet,No
704065,2025-03-30,C101415,Faisalabad,Online,Dresses,Wrap Dress  ,1,4120,2530,0,COD,No
700629,2023-09-01,C100577,Islamabad,Online,Shoes,Sneakers,2,4640,2480,0,COD,No
701893,2024-07-17,C101701,Sialkot,Online,T-Shirts,Classic Cotton Tee,1,1200,730,0,Card,No
703002,2024-07-07,C100824,Multan,Online,Dresses,Summer Floral Dress,1,3320,2130,15,Card,No
701401,2023-07-10,C101653,lahore,Online,T-Shirts,Graphic Print Tee,1,1580,770,0,Card,No
703354,2025-05-02,C100423,Lahore,Store,Jeans,Ripped Jeans,1,4070,1940,0,COD,No
704947,2024-06-30,C100167,Faisalabad,Online,Dresses,Bodycon Dress,2,3990,2580,0,Bank Transfer,Yes
702279,2024-01-03,C100729,islamabad,Online,T-Shirts,Polo Shirt,2,2250,1040,0,COD,No
701590,2023-09-20,C101618,Sialkot,Online,T-Shirts,Oversized Tee,1,1860,990,0,Card,No
704885,2023-07-14,C100479,Karachi,Online,Accessories,Leather Belt,1,1290,790,0,COD,No
704635,2025-01-31,C100817,Islamabad,Store,Shoes,Sneakers,1,4650,2340,0,COD,No
702551,2023-10-31,C100896,Karachi,Store,T-Shirts,Polo Shirt,3,2270,1140,0,Card,No
702964,2024-02-23,C101952,,Store,Jackets,Puffer Jacket,1,6990,3330,0,COD,No
700045,2024-04-03,C101213,Karachi,Online,Jeans,Slim Fit Jeans,1,3420,2040,20,Card,No
700808,2024-10-06,C100389,Multan,Online,Kurtas,Cotton Kurta,2,2030,1220,0,COD,No
701329,2024-05-22,C101565,Karachi,Store,Dresses,Wrap Dress,2,3970,2220,15,COD,No
700499,2024-05-07,C100593,Islamabad,Online,Kurtas,Printed Kurta,1,2380,1240,20,COD,No
703507,2024-05-06,C100683,Karachi,Store,T-Shirts,Classic Cotton Tee,1,1290,730,10,COD,No
702746,2025-02-13,C101345,Islamabad,Store,Shoes,Loafers,3,5030,2490,0,Wallet,No
704313,2024-03-05,C100085,Lahore,Store,Jeans,Slim Fit Jeans,1,3630,2330,15,Card,Yes
700234,2023-12-12,C100860,Faisalabad,Online,Kurtas,Embroidered Kurta,1,2680,1290,30,Card,No
700267,2024-10-15,C102185,Lahore,Store,Accessories,Baseball Cap,2,960,600,0,Card,No
704088,2025-06-15,C100408,Lahore,Online,t-shirts,Oversized Tee,3,1850,1000,0,COD,No
703121,2023-10-14,C101062,Lahore,Online,Accessories,Tote Bag,1,1700,1070,0,COD,No
703244,2024-08-22,C100896,Karachi,Store,Shoes,Boots,3,6870,3960,15,Card,No
701704,2024-04-27,C100128,Lahore,Online,Kurtas,Festive Kurta,1,4220,2560,0,Card,No
702057,2023-10-02,C100278,Multan,Online,Jeans,Straight Leg Jeans,2,3320,1840,0,COD,No
704816,2024-12-23,C101251,Lahore,Online,Accessories,Baseball Cap,1,880,540,25,Bank Transfer,No
705062,2024-07-30,C100962,Lahore,Store,T-Shirts,Classic Cotton Tee,3,1180,670,0,Card,No
702222,2023-12-14,C100519,Multan,Store,Jeans,High-Waist Jeans,2,4190,2690,25,Card,No
700070,2024-05-18,C101759,Peshawar,Online,Jeans,Ripped Jeans,1,4030,2030,20,COD,No
704407,2024-08-24,C101496,Multan,Online,Jeans,Slim Fit Jeans,1,3780,2240,0,Wallet,No
704237,2023-07-07,C100062,Islamabad,Online,Jeans,High-Waist Jeans,1,4390,2340,0,COD,No
702244,2025-02-21,C100088,Lahore,Store,Jackets,Bomber Jacket,1,5160,2500,15,Card,No
703331,2023-08-16,C101521,Islamabad,Online,DRESSES,Summer Floral Dress,1,3340,2170,0,COD,No
700323,2025-03-13,C101095,Karachi,Store,Shoes,Boots,1,6390,3990,0,Bank Transfer,No
704051,2023-07-23,C100805,Lahore,Online,T-Shirts,Polo Shirt,1,2210,1380,10,COD,No
700932,2024-10-22,C101258,Islamabad,Store,Jeans,Ripped Jeans,3,3810,1900,0,Card,No
703282,2023-07-18,C101052,Karachi,Online,Kurtas,Embroidered Kurta,2,2810,1590,0,Wallet,No
703298,2024-10-25,C100167,Faisalabad,Online,Jackets,Bomber Jacket,1,5350,2920,0,Card,No
700023,2024-04-23,C100810,Lahore,Store,Shoes,Sandals,1,2740,1780,0,COD,No
702822,2025-02-14,C100369,Peshawar,Store,Jackets,Bomber Jacket,2,4970,2870,0,COD,No
704175,2024-05-14,C101555,FAISALABAD,Online,Accessories,Baseball Cap,2,920,540,10,Wallet,Yes
703162,2023-07-27,C100513,,Online,Dresses,Bodycon Dress,2,3860,1850,0,Wallet,No
701493,2024-04-03,C101547,Faisalabad,Online,Dresses,Bodycon Dress,1,3760,2380,0,COD,No
703257,2023-10-04,C101358,Rawalpindi,Store,Accessories,Baseball Cap,3,890,560,0,COD,No
703895,2024-12-31,C102176,Karachi,Online,Jeans,High-Waist Jeans,1,4240,1990,0,COD,No
701494,2025-06-11,C100294,Multan,Online,Dresses,Bodycon Dress,2,3760,2010,0,COD,No
700611,2025-06-15,C101518,Lahore,Store,Shoes,Sandals,3,3020,1850,0,Card,No
700950,2024-11-13,C100765,Lahore,Store,Dresses,Bodycon Dress,3,4090,2540,15,COD,No
703261,2023-12-15,C101445,Islamabad,Online,Shoes,Sandals,1,2840,1500,0,Card,No
703922,2023-09-21,C100284,Islamabad,Online,Shoes,Sneakers,-1,4430,2170,0,Bank Transfer,No
701683,2023-07-16,C100380,Islamabad,Online,Shoes,Sneakers,2,4470,2790,15,Bank Transfer,No
703185,2025-04-24,C100138,Faisalabad,Store,Jeans,Ripped Jeans,1,4010,2180,0,Card,No
702005,2024-01-02,C100191,Lahore,Store,JEANS,High-Waist Jeans,3,4340,2200,15,Card,No
703698,2025-04-02,C101947,Peshawar,Online,Shoes,Sandals,1,2890,1360,15,Card,Yes
703817,2024-04-24,C100772,Islamabad,Online,Accessories,Sunglasses,1,2360,1210,20,Wallet,Yes
702163,2023-08-12,C100603,Rawalpindi,Online,Kurtas,Embroidered Kurta,3,2760,1310,0,COD,No
702579,2024-02-10,C100363,Lahore,Store,Accessories,Baseball Cap,1,870,420,0,Wallet,No
703786,2023-08-16,C102177,Multan,Store,Dresses,Wrap Dress,1,4140,2580,15,COD,No
703590,2024-05-07,C100191,Lahore,Store,Kurtas,Cotton Kurta,1,1880,910,15,Card,No
702343,2024-07-01,C102030,Lahore,Store,T-Shirts,Oversized Tee,1,1760,850,10,COD,No
701968,2024-08-06,C101262,Karachi,Online,T-Shirts,Polo Shirt,1,2240,1020,0,COD,No
705105,2025-04-19,C101314,Lahore,Online,T-Shirts,Graphic Print Tee,1,1430,650,0,COD,No
704698,2024-10-23,C100371,Karachi,Online,Accessories,Sunglasses,2,2350,1420,0,COD,No
705159,2023-07-29,C101661,Islamabad,Online,Jeans,Ripped Jeans,1,3770,2340,15,COD,No
702510,2025-01-18,C101841,Islamabad,Online,Jeans,Slim Fit Jeans,1,3610,2160,0,COD,No
702508,2023-07-14,C100756,Karachi,Online,Accessories,Leather Belt,1,1210,770,0,Card,No
703085,2024-01-21,C101780,Lahore,Store,Dresses,Maxi Dress,1,4460,2210,0,Card,No
