order_id,order_date,customer_id,customer_city,channel,category,product_name,quantity,unit_price,unit_cost,discount_pct,payment_method,returned,revenue,profit,order_year,order_month
705043,2024-12-11,C100587,Karachi,Online,Kurtas,Printed Kurta,1,2510,1430,0,Card,No,2510.0,1080.0,2024,2024-12
702163,2023-08-12,C100603,Rawalpindi,Online,T-Shirts,Graphic Print Tee,2,1480,910,0,COD,No,2960.0,1140.0,2023,2023-08
701479,2024-03-19,C101786,Karachi,Online,Dresses,Wrap Dress,2,4250,2190,0,COD,No,8500.0,4120.0,2024,2024-03
700630,2023-09-03,C101501,Sialkot,Online,Jeans,Ripped Jeans,1,4080,1910,15,Wallet,No,3468.0,1558.0,2023,2023-09
702478,2024-12-10,C101800,Islamabad,Store,Accessories,Tote Bag,1,1540,840,10,Wallet,Yes,1386.0,546.0,2024,2024-12
705193,2023-07-24,C102050,Sialkot,Online,Kurtas,Festive Kurta,1,4160,1880,15,Card,No,3536.0,1656.0,2023,2023-07
700841,2023-08-04,C100924,Lahore,Online,Shoes,Boots,1,6560,3090,0,Card,No,6560.0,3470.0,2023,2023-08
703108,2024-04-11,C100302,Islamabad,Store,Kurtas,Cotton Kurta,2,1830,1080,0,COD,Yes,3660.0,1500.0,2024,2024-04
702610,2024-11-20,C100713,Peshawar,Online,Jeans,High-Waist Jeans,1,4490,2210,15,Card,Yes,3816.5,1606.5,2024,2024-11
701858,2023-08-30,C101032,Islamabad,Online,Shoes,Boots,2,6490,3460,10,COD,No,11682.0,4762.0,2023,2023-08
704527,2025-06-30,C100539,Multan,Online,Kurtas,Cotton Kurta,1,1850,1190,0,COD,No,1850.0,660.0,2025,2025-06
705044,2024-12-16,C100540,Sialkot,Store,Dresses,Wrap Dress,1,4140,2520,10,COD,No,3726.0,1206.0,2024,2024-12
701757,2023-07-13,C101043,Rawalpindi,Store,T-Shirts,Oversized Tee,1,1780,1120,15,Card,No,1513.0,393.0,2023,2023-07
700648,2023-11-11,C101288,Karachi,Online,Dresses,Bodycon Dress,1,3850,1740,30,COD,No,2695.0,955.0,2023,2023-11
702324,2023-07-13,C101107,Karachi,Online,Kurtas,Festive Kurta,1,4310,2250,0,Wallet,No,4310.0,2060.0,2023,2023-07
701076,2024-06-25,C100258,Lahore,Online,Dresses,Wrap Dress,1,4110,2350,0,COD,No,4110.0,1760.0,2024,2024-06
705195,2025-03-26,C100330,Faisalabad,Online,Jackets,Puffer Jacket,1,6630,3540,0,COD,No,6630.0,3090.0,2025,2025-03
700234,2023-12-12,C100860,Faisalabad,Online,Kurtas,Printed Kurta,2,2360,1400,0,Card,No,4720.0,1920.0,2023,2023-12
704882,2024-09-01,C100093,Unknown,Store,Shoes,Sandals,1,2750,1290,0,COD,Yes,2750.0,1460.0,2024,2024-09
701163,2023-07-22,C101517,Sialkot,Store,Accessories,Sunglasses,1,2220,1420,0,Bank Transfer,No,2220.0,800.0,2023,2023-07
704023,2024-08-07,C101251,Lahore,Online,Shoes,Sneakers,1,4780,2530,15,Card,Yes,4063.0,1533.0,2024,2024-08
703908,2025-06-04,C100158,Rawalpindi,Online,T-Shirts,Polo Shirt,3,2190,1180,0,Bank Transfer,No,6570.0,3030.0,2025,2025-06
701655,2024-06-20,C100823,Rawalpindi,Online,Kurtas,Festive Kurta,1,4040,2430,0,COD,No,4040.0,1610.0,2024,2024-06
700396,2024-02-10,C101140,Karachi,Online,Shoes,Loafers,2,5210,3320,0,Card,No,10420.0,3780.0,2024,2024-02
702611,2024-05-05,C100652,Rawalpindi,Online,Jackets,Denim Jacket,2,5810,3510,0,Bank Transfer,No,11620.0,4600.0,2024,2024-05
704558,2024-11-21,C101650,Karachi,Online,Jeans,Straight Leg Jeans,1,3200,1560,30,COD,Yes,2240.0,680.0,2024,2024-11
700818,2024-08-07,C100956,Faisalabad,Store,Dresses,Wrap Dress,3,3940,2340,15,COD,No,10047.0,3027.0,2024,2024-08
703396,2023-12-08,C101722,Rawalpindi,Online,Accessories,Baseball Cap,1,940,610,20,Wallet,No,752.0,142.0,2023,2023-12
704403,2023-10-06,C100388,Lahore,Store,Shoes,Sandals,2,2830,1430,0,Bank Transfer,No,5660.0,2800.0,2023,2023-10
702583,2024-11-12,C100179,Faisalabad,Online,T-Shirts,Classic Cotton Tee,1,1240,660,15,COD,No,1054.0,394.0,2024,2024-11
702999,2024-01-08,C100888,Lahore,Online,Jackets,Bomber Jacket,1,5040,2760,15,Card,No,4284.0,1524.0,2024,2024-01
702467,2023-12-28,C101759,Peshawar,Online,Jackets,Bomber Jacket,1,5420,2950,0,Bank Transfer,No,5420.0,2470.0,2023,2023-12
703001,2023-07-17,C100676,Peshawar,Online,Dresses,Wrap Dress,3,3950,2570,0,Wallet,No,11850.0,4140.0,2023,2023-07
704641,2024-06-02,C100560,Lahore,Store,Jeans,Slim Fit Jeans,2,3750,1970,0,COD,No,7500.0,3560.0,2024,2024-06
703854,2024-07-19,C101982,Multan,Store,Shoes,Loafers,2,5400,2620,0,COD,No,10800.0,5560.0,2024,2024-07
703378,2025-03-25,C101500,Rawalpindi,Store,Dresses,Summer Floral Dress,1,3210,2040,0,COD,No,3210.0,1170.0,2025,2025-03
702596,2025-06-26,C101754,Karachi,Store,Accessories,Baseball Cap,1,860,450,0,Wallet,No,860.0,410.0,2025,2025-06
700088,2024-07-09,C100513,Karachi,Store,Kurtas,Printed Kurta,1,2360,1510,0,Card,No,2360.0,850.0,2024,2024-07
703747,2024-06-05,C102118,Lahore,Store,T-Shirts,Oversized Tee,1,1780,1130,0,Card,No,1780.0,650.0,2024,2024-06
702949,2024-04-17,C101212,Islamabad,Online,Kurtas,Festive Kurta,3,4250,1940,0,Card,No,12750.0,6930.0,2024,2024-04
704510,2025-05-03,C101117,Faisalabad,Online,Accessories,Leather Belt,1,1170,640,20,COD,No,936.0,296.0,2025,2025-05
704213,2024-06-23,C100835,Islamabad,Online,Jeans,High-Waist Jeans,1,4150,2400,0,Card,No,4150.0,1750.0,2024,2024-06
704047,2025-05-08,C100739,Karachi,Online,Dresses,Wrap Dress,1,3990,2280,0,Wallet,No,3990.0,1710.0,2025,2025-05
702036,2024-05-18,C100334,Lahore,Store,Shoes,Sandals,1,2720,1350,10,Bank Transfer,No,2448.0,1098.0,2024,2024-05
705061,2024-01-26,C101836,Lahore,Store,Accessories,Sunglasses,2,2090,1220,0,Card,No,4180.0,1740.0,2024,2024-01
702772,2024-09-09,C100630,Peshawar,Online,Dresses,Maxi Dress,2,4340,2080,10,Card,Yes,7812.0,3652.0,2024,2024-09
701866,2024-01-19,C100881,Unknown,Store,Accessories,Leather Belt,2,1200,670,0,Wallet,No,2400.0,1060.0,2024,2024-01
702934,2023-11-05,C100708,Karachi,Store,Jackets,Bomber Jacket,1,4980,2700,20,Bank Transfer,No,3984.0,1284.0,2023,2023-11
702800,2023-07-30,C101962,Islamabad,Online,Jeans,Straight Leg Jeans,1,3110,1810,0,Card,No,3110.0,1300.0,2023,2023-07
702724,2024-03-20,C101984,Islamabad,Online,Kurtas,Embroidered Kurta,2,2840,1700,0,COD,No,5680.0,2280.0,2024,2024-03
705066,2025-06-03,C102172,Islamabad,Online,Dresses,Maxi Dress,3,4400,2580,0,Card,No,13200.0,5460.0,2025,2025-06
700186,2025-06-15,C100091,Rawalpindi,Online,Shoes,Loafers,1,5310,3000,0,COD,Yes,5310.0,2310.0,2025,2025-06
703417,2024-05-21,C101840,Lahore,Online,Jeans,High-Waist Jeans,1,4450,2410,0,COD,No,4450.0,2040.0,2024,2024-05
704190,2023-11-07,C100999,Karachi,Store,Kurtas,Cotton Kurta,1,1860,910,25,COD,No,1395.0,485.0,2023,2023-11
703612,2025-02-08,C101093,Lahore,Online,Kurtas,Embroidered Kurta,1,2860,1660,0,Card,No,2860.0,1200.0,2025,2025-02
703039,2024-08-03,C101511,Lahore,Online,Shoes,Sneakers,3,4430,2560,10,Bank Transfer,No,11961.0,4281.0,2024,2024-08
700770,2024-05-16,C101246,Islamabad,Store,Accessories,Leather Belt,1,1220,550,10,Card,No,1098.0,548.0,2024,2024-05
703371,2024-01-13,C101652,Lahore,Online,Jackets,Hooded Jacket,2,4890,2210,0,COD,No,9780.0,5360.0,2024,2024-01
701474,2024-07-11,C101480,Karachi,Online,Accessories,Baseball Cap,1,970,540,15,Card,No,824.5,284.5,2024,2024-07
703760,2024-01-19,C101915,Lahore,Store,Kurtas,Festive Kurta,1,4370,2080,0,Card,No,4370.0,2290.0,2024,2024-01
703649,2023-12-16,C100212,Lahore,Online,Jackets,Denim Jacket,3,5530,3060,25,COD,No,12442.5,3262.5,2023,2023-12
701549,2025-01-29,C100597,Islamabad,Store,Kurtas,Printed Kurta,1,2320,1170,0,Card,No,2320.0,1150.0,2025,2025-01
703537,2023-08-23,C101232,Lahore,Online,Shoes,Loafers,1,4970,2610,0,Bank Transfer,No,4970.0,2360.0,2023,2023-08
701896,2024-03-12,C101946,Lahore,Online,Accessories,Tote Bag,2,1580,840,0,Card,No,3160.0,1480.0,2024,2024-03
702106,2025-03-30,C100213,Faisalabad,Store,Accessories,Baseball Cap,2,910,440,0,COD,No,1820.0,940.0,2025,2025-03
702615,2023-12-21,C100328,Islamabad,Online,Jackets,Puffer Jacket,2,6770,3100,10,COD,Yes,12186.0,5986.0,2023,2023-12
701432,2024-02-09,C101390,Peshawar,Store,Jeans,Straight Leg Jeans,3,3160,1850,0,COD,Yes,9480.0,3930.0,2024,2024-02
701547,2024-03-20,C101369,Karachi,Online,T-Shirts,Polo Shirt,2,2100,1080,0,Wallet,No,4200.0,2040.0,2024,2024-03
701878,2025-02-12,C101551,Karachi,Online,Shoes,Boots,2,6920,4400,0,COD,Yes,13840.0,5040.0,2025,2025-02
703869,2024-12-11,C101705,Sialkot,Store,Dresses,Maxi Dress,1,4750,2950,20,COD,No,3800.0,850.0,2024,2024-12
704531,2024-07-31,C100301,Lahore,Store,Dresses,Wrap Dress,3,4190,2240,10,COD,No,11313.0,4593.0,2024,2024-07
700677,2024-08-19,C102062,Islamabad,Store,T-Shirts,Classic Cotton Tee,1,1150,740,10,COD,No,1035.0,295.0,2024,2024-08
703053,2024-02-24,C101796,Islamabad,Online,Kurtas,Festive Kurta,1,4510,2900,0,COD,No,4510.0,1610.0,2024,2024-02
703751,2024-11-04,C101039,Lahore,Online,T-Shirts,Classic Cotton Tee,3,1280,820,25,Bank Transfer,No,2880.0,420.0,2024,2024-11
702246,2025-03-29,C101105,Faisalabad,Online,Kurtas,Embroidered Kurta,1,2770,1350,15,Bank Transfer,No,2354.5,1004.5,2025,2025-03
700261,2025-06-10,C101111,Karachi,Online,Shoes,Loafers,2,5380,2710,0,Unknown,Yes,10760.0,5340.0,2025,2025-06
704477,2024-02-20,C101525,Lahore,Online,Jeans,Straight Leg Jeans,1,3290,1800,0,COD,No,3290.0,1490.0,2024,2024-02
700606,2024-01-19,C101305,Peshawar,Online,Shoes,Loafers,1,5390,3120,10,COD,No,4851.0,1731.0,2024,2024-01
705029,2023-08-25,C100531,Rawalpindi,Store,Accessories,Baseball Cap,2,900,480,0,Bank Transfer,No,1800.0,840.0,2023,2023-08
701059,2024-03-18,C101426,Lahore,Online,Dresses,Bodycon Dress,3,3880,2170,10,Card,No,10476.0,3966.0,2024,2024-03
704684,2025-06-20,C101047,Faisalabad,Online,Dresses,Maxi Dress,3,4640,2230,0,Card,No,13920.0,7230.0,2025,2025-06
702751,2025-06-16,C100376,Peshawar,Store,Dresses,Maxi Dress,2,4380,2660,0,Card,No,8760.0,3440.0,2025,2025-06
702141,2023-08-01,C101312,Islamabad,Store,Accessories,Baseball Cap,1,860,450,0,COD,No,860.0,410.0,2023,2023-08
700159,2024-12-09,C102030,Lahore,Store,Dresses,Maxi Dress,2,4760,2710,20,COD,No,7616.0,2196.0,2024,2024-12
703208,2024-07-31,C101993,Lahore,Store,Dresses,Wrap Dress,1,4230,2450,0,COD,No,4230.0,1780.0,2024,2024-07
704332,2024-05-12,C101563,Peshawar,Online,T-Shirts,Oversized Tee,1,1770,880,0,Wallet,No,1770.0,890.0,2024,2024-05
700366,2024-03-28,C100996,Islamabad,Online,Kurtas,Cotton Kurta,1,1910,1060,0,Card,No,1910.0,850.0,2024,2024-03
704470,2024-06-26,C101690,Faisalabad,Online,Dresses,Wrap Dress,1,4270,2300,0,Card,No,4270.0,1970.0,2024,2024-06
704874,2024-07-22,C101340,Lahore,Online,Shoes,Loafers,3,5400,2800,10,COD,No,14580.0,6180.0,2024,2024-07
703589,2025-05-22,C102034,Lahore,Online,Kurtas,Embroidered Kurta,1,2880,1840,0,Unknown,No,2880.0,1040.0,2025,2025-05
703767,2023-07-05,C101860,Islamabad,Online,Accessories,Tote Bag,1,1600,840,10,Wallet,No,1440.0,600.0,2023,2023-07
704517,2025-05-23,C101160,Lahore,Online,T-Shirts,Polo Shirt,1,2220,1080,15,COD,No,1887.0,807.0,2025,2025-05
701912,2024-09-02,C101569,Karachi,Online,Shoes,Loafers,3,5580,2650,10,COD,No,15066.0,7116.0,2024,2024-09
700158,2024-01-15,C100804,Lahore,Online,Jackets,Hooded Jacket,2,4600,2340,0,COD,Yes,9200.0,4520.0,2024,2024-01
703330,2023-07-21,C100934,Faisalabad,Online,Dresses,Wrap Dress,1,3870,2440,0,Card,No,3870.0,1430.0,2023,2023-07
704750,2023-10-15,C102081,Lahore,Online,Accessories,Baseball Cap,2,880,420,0,Bank Transfer,No,1760.0,920.0,2023,2023-10
704492,2025-04-04,C101850,Lahore,Online,Jackets,Hooded Jacket,1,5050,2960,15,Card,No,4292.5,1332.5,2025,2025-04
700326,2023-11-21,C100926,Lahore,Store,T-Shirts,Graphic Print Tee,1,1520,730,15,Card,No,1292.0,562.0,2023,2023-11
703951,2024-07-23,C101702,Karachi,Store,Kurtas,Printed Kurta,1,2580,1610,15,COD,No,2193.0,583.0,2024,2024-07
701470,2023-07-05,C102129,Lahore,Store,Jackets,Bomber Jacket,1,5180,2400,0,Card,No,5180.0,2780.0,2023,2023-07
703893,2023-10-10,C101714,Karachi,Online,Jeans,Ripped Jeans,3,3920,1770,0,Wallet,Yes,11760.0,6450.0,2023,2023-10
704735,2024-07-20,C100494,Faisalabad,Online,Shoes,Sandals,3,2730,1500,10,Card,No,7371.0,2871.0,2024,2024-07
702960,2025-04-05,C100729,Islamabad,Online,Shoes,Boots,2,6800,3800,0,COD,No,13600.0,6000.0,2025,2025-04
700380,2025-05-07,C101432,Lahore,Online,Shoes,Sandals,1,3020,1370,10,COD,No,2718.0,1348.0,2025,2025-05
703971,2024-05-31,C101438,Peshawar,Store,T-Shirts,Oversized Tee,1,1870,1100,0,Card,No,1870.0,770.0,2024,2024-05
703870,2025-01-10,C101170,Karachi,Store,Jeans,Ripped Jeans,1,4100,2660,10,COD,No,3690.0,1030.0,2025,2025-01
704451,2025-02-25,C100775,Multan,Online,Kurtas,Cotton Kurta,2,1970,890,0,COD,No,3940.0,2160.0,2025,2025-02
703923,2024-01-12,C101226,Karachi,Store,Jeans,Slim Fit Jeans,3,3390,1840,0,COD,Yes,10170.0,4650.0,2024,2024-01
702078,2023-07-31,C100644,Islamabad,Store,Accessories,Baseball Cap,1,920,520,0,Card,No,920.0,400.0,2023,2023-07
701672,2024-10-06,C101539,Karachi,Online,T-Shirts,Polo Shirt,1,2090,1030,0,COD,No,2090.0,1060.0,2024,2024-10
703524,2024-07-26,C100845,Peshawar,Online,Jeans,Slim Fit Jeans,1,3490,2020,0,COD,No,3490.0,1470.0,2024,2024-07
700420,2023-11-18,C100544,Lahore,Online,Jeans,High-Waist Jeans,1,4040,1840,30,COD,Yes,2828.0,988.0,2023,2023-11
701488,2024-04-03,C101865,Multan,Online,Dresses,Wrap Dress,1,4170,2490,10,COD,No,3753.0,1263.0,2024,2024-04
702316,2024-07-12,C100226,Lahore,Online,Dresses,Bodycon Dress,1,3850,2390,0,Card,Yes,3850.0,1460.0,2024,2024-07
703392,2023-11-07,C100631,Multan,Online,Kurtas,Embroidered Kurta,1,2920,1530,30,COD,No,2044.0,514.0,2023,2023-11
704764,2025-01-31,C101302,Faisalabad,Online,T-Shirts,Graphic Print Tee,1,1460,950,0,Card,No,1460.0,510.0,2025,2025-01
700918,2025-01-21,C100647,Islamabad,Store,Shoes,Boots,3,6980,3830,0,Wallet,No,20940.0,9450.0,2025,2025-01
704299,2023-08-27,C102183,Lahore,Online,Shoes,Sandals,3,2940,1650,0,COD,No,8820.0,3870.0,2023,2023-08
700588,2025-06-14,C101632,Rawalpindi,Online,Accessories,Leather Belt,2,1250,670,10,Wallet,No,2250.0,910.0,2025,2025-06
701841,2024-11-03,C100414,Lahore,Store,Accessories,Baseball Cap,1,860,520,20,Wallet,No,688.0,168.0,2024,2024-11
701011,2024-09-13,C100034,Karachi,Online,Jackets,Denim Jacket,2,5600,3570,0,COD,No,11200.0,4060.0,2024,2024-09
702064,2025-06-28,C101587,Islamabad,Online,Shoes,Sandals,1,2850,1400,0,Card,No,2850.0,1450.0,2025,2025-06
700566,2024-12-09,C101979,Lahore,Store,Jackets,Denim Jacket,2,5280,2490,30,COD,No,7392.0,2412.0,2024,2024-12
700141,2024-08-02,C100294,Multan,Online,Dresses,Summer Floral Dress,1,3290,1550,0,Card,No,3290.0,1740.0,2024,2024-08
702508,2023-07-14,C100756,Karachi,Online,Kurtas,Printed Kurta,1,2330,1090,0,Card,No,2330.0,1240.0,2023,2023-07
700056,2024-03-14,C101745,Islamabad,Store,Dresses,Summer Floral Dress,1,3090,1560,15,COD,No,2626.5,1066.5,2024,2024-03
702720,2024-03-16,C102032,Karachi,Online,T-Shirts,Polo Shirt,1,2230,1370,0,Card,No,2230.0,860.0,2024,2024-03
702726,2024-11-24,C101122,Multan,Online,Jackets,Bomber Jacket,3,5240,2470,20,Bank Transfer,No,12576.0,5166.0,2024,2024-11
702115,2025-06-01,C100473,Unknown,Store,Dresses,Bodycon Dress,3,3900,2470,0,COD,No,11700.0,4290.0,2025,2025-06
704861,2024-04-07,C101188,Lahore,Online,Accessories,Tote Bag,1,1570,720,10,Card,No,1413.0,693.0,2024,2024-04
700249,2023-09-14,C100133,Karachi,Online,Jackets,Bomber Jacket,1,5470,2730,10,Wallet,No,4923.0,2193.0,2023,2023-09
703197,2024-05-31,C100638,Faisalabad,Store,Shoes,Loafers,2,4990,2300,20,COD,No,7984.0,3384.0,2024,2024-05
700974,2024-02-06,C101993,Unknown,Online,Dresses,Bodycon Dress,1,3960,2100,0,Wallet,No,3960.0,1860.0,2024,2024-02
702415,2024-12-13,C101833,Lahore,Online,Jackets,Bomber Jacket,1,5400,2520,20,Bank Transfer,No,4320.0,1800.0,2024,2024-12
700262,2024-03-07,C100036,Lahore,Online,Dresses,Bodycon Dress,1,3910,2140,0,Card,No,3910.0,1770.0,2024,2024-03
704112,2024-01-19,C101420,Rawalpindi,Online,Shoes,Sneakers,1,4310,2460,0,Wallet,No,4310.0,1850.0,2024,2024-01
702157,2024-06-22,C101769,Multan,Store,Accessories,Sunglasses,2,2260,1090,15,Card,No,3842.0,1662.0,2024,2024-06
702104,2023-12-20,C100956,Faisalabad,Store,Shoes,Sandals,2,2990,1570,20,COD,No,4784.0,1644.0,2023,2023-12
702348,2023-08-31,C100782,Karachi,Online,Accessories,Leather Belt,3,1280,750,0,Card,No,3840.0,1590.0,2023,2023-08
702581,2023-09-19,C101377,Multan,Online,Accessories,Tote Bag,3,1620,960,10,Card,No,4374.0,1494.0,2023,2023-09
702524,2023-09-22,C101742,Lahore,Store,Jackets,Denim Jacket,1,5300,3260,15,Card,No,4505.0,1245.0,2023,2023-09
702983,2023-12-23,C101583,Karachi,Online,Jackets,Puffer Jacket,2,7130,4030,20,Card,No,11408.0,3348.0,2023,2023-12
702738,2024-04-25,C100632,Lahore,Store,Kurtas,Cotton Kurta,1,1860,1090,15,COD,No,1581.0,491.0,2024,2024-04
704602,2024-10-19,C100077,Rawalpindi,Online,Accessories,Baseball Cap,1,920,440,10,COD,No,828.0,388.0,2024,2024-10
700253,2025-03-22,C101882,Karachi,Online,Shoes,Boots,1,6670,4320,0,COD,No,6670.0,2350.0,2025,2025-03
702769,2025-06-02,C100104,Faisalabad,Online,Kurtas,Festive Kurta,1,4530,2350,10,Card,No,4077.0,1727.0,2025,2025-06
703436,2024-02-27,C100652,Rawalpindi,Online,Jeans,Ripped Jeans,1,3700,1780,0,Card,No,3700.0,1920.0,2024,2024-02
701692,2024-07-21,C100053,Rawalpindi,Store,Jeans,Slim Fit Jeans,3,3640,1880,0,COD,No,10920.0,5280.0,2024,2024-07
700197,2023-10-23,C100201,Sialkot,Online,Accessories,Tote Bag,1,1680,860,0,COD,No,1680.0,820.0,2023,2023-10
702904,2023-09-07,C101426,Lahore,Online,T-Shirts,Polo Shirt,2,2340,1240,0,COD,No,4680.0,2200.0,2023,2023-09
701492,2024-03-14,C100485,Karachi,Store,Shoes,Sneakers,1,4300,2790,0,Wallet,Yes,4300.0,1510.0,2024,2024-03
700122,2023-09-05,C102095,Karachi,Store,Dresses,Bodycon Dress,1,3870,2020,0,COD,No,3870.0,1850.0,2023,2023-09
702906,2025-02-18,C101508,Lahore,Online,Jackets,Puffer Jacket,3,6580,3160,0,Bank Transfer,Yes,19740.0,10260.0,2025,2025-02
700315,2024-09-11,C100140,Karachi,Online,Jeans,Ripped Jeans,1,3810,1800,0,Bank Transfer,No,3810.0,2010.0,2024,2024-09
702889,2024-11-09,C101999,Islamabad,Online,Jackets,Puffer Jacket,1,6820,4320,10,COD,No,6138.0,1818.0,2024,2024-11
703830,2023-12-31,C100974,Karachi,Store,Jackets,Hooded Jacket,3,4870,2810,30,COD,No,10227.0,1797.0,2023,2023-12
704420,2025-01-04,C100804,Lahore,Online,Accessories,Baseball Cap,3,930,520,0,Wallet,No,2790.0,1230.0,2025,2025-01
703516,2025-01-15,C100067,Karachi,Store,Accessories,Tote Bag,1,1670,940,0,Bank Transfer,No,1670.0,730.0,2025,2025-01
701557,2023-10-11,C101990,Lahore,Online,Shoes,Loafers,1,5100,2440,0,Card,No,5100.0,2660.0,2023,2023-10
704138,2023-11-26,C101185,Multan,Store,Kurtas,Cotton Kurta,1,1880,900,0,Bank Transfer,Yes,1880.0,980.0,2023,2023-11
702708,2023-09-06,C100558,Unknown,Online,Jeans,Slim Fit Jeans,2,3610,1710,0,Card,No,7220.0,3800.0,2023,2023-09
704773,2024-08-28,C101202,Multan,Online,Jeans,Straight Leg Jeans,1,3080,1520,10,Card,No,2772.0,1252.0,2024,2024-08
702689,2025-02-05,C101289,Islamabad,Online,Accessories,Leather Belt,1,1290,820,15,Card,No,1096.5,276.5,2025,2025-02
704262,2025-04-13,C101934,Rawalpindi,Online,Shoes,Boots,1,6530,3380,0,COD,No,6530.0,3150.0,2025,2025-04
700211,2024-05-07,C101700,Peshawar,Online,Shoes,Sneakers,1,4860,3080,20,Wallet,No,3888.0,808.0,2024,2024-05
704516,2024-10-02,C101835,Lahore,Online,Accessories,Leather Belt,2,1280,820,0,COD,No,2560.0,920.0,2024,2024-10
703868,2024-01-27,C101577,Multan,Online,T-Shirts,Polo Shirt,1,2160,1200,0,COD,No,2160.0,960.0,2024,2024-01
704155,2024-04-29,C100284,Islamabad,Online,Shoes,Boots,1,6940,4030,15,Card,Yes,5899.0,1869.0,2024,2024-04
700933,2024-01-28,C102064,Karachi,Store,Accessories,Leather Belt,1,1170,710,10,COD,No,1053.0,343.0,2024,2024-01
702299,2025-03-11,C101304,Multan,Online,Dresses,Wrap Dress,3,4310,2320,0,Bank Transfer,No,12930.0,5970.0,2025,2025-03
703652,2024-06-28,C101797,Karachi,Online,Kurtas,Printed Kurta,1,2570,1190,10,Card,No,2313.0,1123.0,2024,2024-06
704090,2024-02-24,C101993,Lahore,Store,Shoes,Loafers,1,5330,3260,10,COD,No,4797.0,1537.0,2024,2024-02
703759,2023-08-08,C101400,Unknown,Online,T-Shirts,Oversized Tee,1,1850,890,15,COD,No,1572.5,682.5,2023,2023-08
703989,2025-06-09,C102116,Karachi,Store,Kurtas,Embroidered Kurta,3,3000,1770,0,COD,No,9000.0,3690.0,2025,2025-06
704967,2023-12-15,C100658,Islamabad,Online,Shoes,Sandals,1,2840,1290,20,Card,No,2272.0,982.0,2023,2023-12
700610,2025-04-11,C100329,Karachi,Online,Accessories,Leather Belt,1,1180,570,0,Card,No,1180.0,610.0,2025,2025-04
704461,2024-10-21,C101926,Unknown,Online,T-Shirts,Graphic Print Tee,1,1460,800,0,COD,No,1460.0,660.0,2024,2024-10
704033,2025-03-25,C101218,Rawalpindi,Store,Shoes,Sneakers,1,4420,2460,10,COD,No,3978.0,1518.0,2025,2025-03
702381,2024-04-11,C100529,Karachi,Store,T-Shirts,Classic Cotton Tee,2,1270,640,0,Bank Transfer,No,2540.0,1260.0,2024,2024-04
702700,2025-06-29,C101755,Islamabad,Online,T-Shirts,Classic Cotton Tee,1,1230,620,0,COD,No,1230.0,610.0,2025,2025-06
703185,2025-04-24,C100138,Faisalabad,Store,T-Shirts,Polo Shirt,1,2330,1060,10,Card,No,2097.0,1037.0,2025,2025-04
702296,2025-02-22,C102193,Lahore,Store,Jackets,Hooded Jacket,1,4880,2280,0,Bank Transfer,No,4880.0,2600.0,2025,2025-02
703325,2023-07-06,C101721,Lahore,Online,Kurtas,Cotton Kurta,1,1880,1170,10,COD,No,1692.0,522.0,2023,2023-07
703190,2023-10-08,C100072,Multan,Online,Kurtas,Festive Kurta,1,4150,1890,10,Card,No,3735.0,1845.0,2023,2023-10
701164,2024-05-09,C100167,Faisalabad,Online,Dresses,Maxi Dress,1,4460,2100,0,Card,No,4460.0,2360.0,2024,2024-05
703661,2023-08-13,C100428,Lahore,Store,Jeans,Slim Fit Jeans,2,3350,1990,0,Card,Yes,6700.0,2720.0,2023,2023-08
704598,2024-11-12,C101075,Karachi,Online,Jackets,Denim Jacket,3,5810,3260,20,COD,No,13944.0,4164.0,2024,2024-11
700849,2023-07-17,C100067,Karachi,Store,Jeans,High-Waist Jeans,2,4380,2620,0,Card,No,8760.0,3520.0,2023,2023-07
701944,2024-05-10,C101224,Lahore,Online,Shoes,Loafers,2,5430,3310,10,COD,No,9774.0,3154.0,2024,2024-05
701794,2025-03-20,C101080,Lahore,Store,Kurtas,Festive Kurta,1,4320,2380,0,COD,No,4320.0,1940.0,2025,2025-03
703926,2024-08-23,C101455,Lahore,Store,T-Shirts,Oversized Tee,3,1790,1090,0,Wallet,No,5370.0,2100.0,2024,2024-08
702160,2025-05-17,C101369,Karachi,Online,Shoes,Sneakers,1,4650,2790,0,COD,No,4650.0,1860.0,2025,2025-05
705186,2023-10-14,C100593,Islamabad,Online,Kurtas,Embroidered Kurta,1,2820,1620,0,COD,No,2820.0,1200.0,2023,2023-10
704189,2025-01-24,C102046,Karachi,Store,T-Shirts,Polo Shirt,2,2280,1450,0,Card,No,4560.0,1660.0,2025,2025-01
705040,2024-08-28,C102028,Islamabad,Online,T-Shirts,Classic Cotton Tee,1,1260,620,0,COD,No,1260.0,640.0,2024,2024-08
701253,2023-12-08,C100013,Multan,Store,Jeans,Straight Leg Jeans,2,3070,1780,20,COD,No,4912.0,1352.0,2023,2023-12
704196,2025-05-28,C101911,Lahore,Store,Shoes,Boots,2,6560,4110,20,Card,No,10496.0,2276.0,2025,2025-05
704384,2024-12-27,C101850,Lahore,Online,Jeans,Ripped Jeans,1,3690,1890,25,Wallet,No,2767.5,877.5,2024,2024-12
703277,2024-06-13,C101881,Islamabad,Store,T-Shirts,Polo Shirt,1,2210,1380,10,Card,No,1989.0,609.0,2024,2024-06
701230,2024-08-24,C102019,Karachi,Store,Kurtas,Cotton Kurta,1,1870,1140,0,Wallet,No,1870.0,730.0,2024,2024-08
